product_id,product_handle,product_title,sku,year,make,model,trim,engine,universal,notes,position
gid://shopify/Product/10358754214005,apex-ceramic-front-brake-pads,Apex QuietStop Ceramic Front Brake Pads (Truck/SUV),APX-BRK-PAD-FRT,2024,Ford,F-150,XLT,2.7L EcoBoost V6,false,"Front axle, 6-lug trucks. Pairs with APX-BRK-HD-TRK rotors.",Front Axle
gid://shopify/Product/10358754214005,apex-ceramic-front-brake-pads,Apex QuietStop Ceramic Front Brake Pads (Truck/SUV),APX-BRK-PAD-FRT,2024,Ford,F-150,Raptor,3.5L High-Output EcoBoost V6,false,"Front axle, 6-lug trucks. Pairs with APX-BRK-HD-TRK rotors.",Front Axle
gid://shopify/Product/10358754214005,apex-ceramic-front-brake-pads,Apex QuietStop Ceramic Front Brake Pads (Truck/SUV),APX-BRK-PAD-FRT,2024,Ford,F-150,Platinum,5.0L Ti-VCT V8,false,"Front axle, 6-lug trucks. Pairs with APX-BRK-HD-TRK rotors.",Front Axle
gid://shopify/Product/10358754214005,apex-ceramic-front-brake-pads,Apex QuietStop Ceramic Front Brake Pads (Truck/SUV),APX-BRK-PAD-FRT,2024,Chevrolet,Silverado 1500,LTZ,6.2L EcoTec3 V8,false,"Front axle, 6-lug trucks. Pairs with APX-BRK-HD-TRK rotors.",Front Axle
gid://shopify/Product/10358754214005,apex-ceramic-front-brake-pads,Apex QuietStop Ceramic Front Brake Pads (Truck/SUV),APX-BRK-PAD-FRT,2024,Chevrolet,Silverado 1500,RST,5.3L EcoTec3 V8,false,"Front axle, 6-lug trucks. Pairs with APX-BRK-HD-TRK rotors.",Front Axle
gid://shopify/Product/10358754214005,apex-ceramic-front-brake-pads,Apex QuietStop Ceramic Front Brake Pads (Truck/SUV),APX-BRK-PAD-FRT,2024,Chevrolet,Silverado 1500,ZR2,3.0L Duramax Turbo-Diesel I6,false,"Front axle, 6-lug trucks. Pairs with APX-BRK-HD-TRK rotors.",Front Axle
gid://shopify/Product/10358754214006,apex-front-shocks-jeep-wrangler-jl,"Apex TrailRunner Front Shocks (Jeep Wrangler JL, pair)",APX-SUSP-SHCK-JL,2022,Jeep,Wrangler,Sport S,2.0L Turbocharged I4,false,"Front pair, Jeep Wrangler JL (2018+). Fits lifted and stock suspensions.",Front Suspension
gid://shopify/Product/10358754214006,apex-front-shocks-jeep-wrangler-jl,"Apex TrailRunner Front Shocks (Jeep Wrangler JL, pair)",APX-SUSP-SHCK-JL,2023,Jeep,Wrangler,Sahara,3.6L Pentastar V6 with eTorque,false,"Front pair, Jeep Wrangler JL (2018+). Fits lifted and stock suspensions.",Front Suspension
gid://shopify/Product/10358754214006,apex-front-shocks-jeep-wrangler-jl,"Apex TrailRunner Front Shocks (Jeep Wrangler JL, pair)",APX-SUSP-SHCK-JL,2024,Jeep,Wrangler,Rubicon 392,6.4L HEMI V8,false,"Front pair, Jeep Wrangler JL (2018+). Fits lifted and stock suspensions.",Front Suspension
gid://shopify/Product/10358754214006,apex-front-shocks-jeep-wrangler-jl,"Apex TrailRunner Front Shocks (Jeep Wrangler JL, pair)",APX-SUSP-SHCK-JL,2024,Jeep,Wrangler,Rubicon 4xe,2.0L Turbo PHEV I4,false,"Front pair, Jeep Wrangler JL (2018+). Fits lifted and stock suspensions.",Front Suspension
gid://shopify/Product/10358754214007,apex-burned-titanium-exhaust-tips-mustang,"Apex Burned-Titanium Quad Exhaust Tips (Mustang GT, set of 4)",APX-EXH-TIP-MST,2022,Ford,Mustang,Mach 1,5.0L Coyote V8,false,Fits Mustang GT (2015+) rear valance cutouts. Clamp-on install.,Rear Valance
gid://shopify/Product/10358754214007,apex-burned-titanium-exhaust-tips-mustang,"Apex Burned-Titanium Quad Exhaust Tips (Mustang GT, set of 4)",APX-EXH-TIP-MST,2023,Ford,Mustang,EcoBoost,2.3L Turbocharged I4,false,Fits Mustang GT (2015+) rear valance cutouts. Clamp-on install.,Rear Valance
gid://shopify/Product/10358754214007,apex-burned-titanium-exhaust-tips-mustang,"Apex Burned-Titanium Quad Exhaust Tips (Mustang GT, set of 4)",APX-EXH-TIP-MST,2024,Ford,Mustang,GT Premium,5.0L Coyote V8,false,Fits Mustang GT (2015+) rear valance cutouts. Clamp-on install.,Rear Valance
gid://shopify/Product/10358754214007,apex-burned-titanium-exhaust-tips-mustang,"Apex Burned-Titanium Quad Exhaust Tips (Mustang GT, set of 4)",APX-EXH-TIP-MST,2024,Ford,Mustang,Dark Horse,5.0L Modified Coyote V8,false,Fits Mustang GT (2015+) rear valance cutouts. Clamp-on install.,Rear Valance
gid://shopify/Product/10358754214008,apex-high-flow-engine-air-filter-f150,Apex High-Flow Washable Engine Air Filter (F-150 2.7L/3.5L/5.0L),APX-AIR-FIL-F150,2020,Ford,F-150,Lariat,3.5L EcoBoost V6,false,"Fits F-150 (2015+) stock airbox, all engines. Washable, no oiling mess.",Engine Bay / Airbox
gid://shopify/Product/10358754214008,apex-high-flow-engine-air-filter-f150,Apex High-Flow Washable Engine Air Filter (F-150 2.7L/3.5L/5.0L),APX-AIR-FIL-F150,2020,Ford,F-150,XLT,5.0L Ti-VCT V8,false,"Fits F-150 (2015+) stock airbox, all engines. Washable, no oiling mess.",Engine Bay / Airbox
gid://shopify/Product/10358754214008,apex-high-flow-engine-air-filter-f150,Apex High-Flow Washable Engine Air Filter (F-150 2.7L/3.5L/5.0L),APX-AIR-FIL-F150,2021,Ford,F-150,XLT,3.5L PowerBoost Full Hybrid V6,false,"Fits F-150 (2015+) stock airbox, all engines. Washable, no oiling mess.",Engine Bay / Airbox
gid://shopify/Product/10358754214008,apex-high-flow-engine-air-filter-f150,Apex High-Flow Washable Engine Air Filter (F-150 2.7L/3.5L/5.0L),APX-AIR-FIL-F150,2022,Ford,F-150,Lariat,3.5L EcoBoost V6,false,"Fits F-150 (2015+) stock airbox, all engines. Washable, no oiling mess.",Engine Bay / Airbox
gid://shopify/Product/10358754214008,apex-high-flow-engine-air-filter-f150,Apex High-Flow Washable Engine Air Filter (F-150 2.7L/3.5L/5.0L),APX-AIR-FIL-F150,2023,Ford,F-150,Lariat,3.5L EcoBoost V6,false,"Fits F-150 (2015+) stock airbox, all engines. Washable, no oiling mess.",Engine Bay / Airbox
gid://shopify/Product/10358754214008,apex-high-flow-engine-air-filter-f150,Apex High-Flow Washable Engine Air Filter (F-150 2.7L/3.5L/5.0L),APX-AIR-FIL-F150,2023,Ford,F-150,XLT,5.0L Ti-VCT V8,false,"Fits F-150 (2015+) stock airbox, all engines. Washable, no oiling mess.",Engine Bay / Airbox
gid://shopify/Product/10358754214008,apex-high-flow-engine-air-filter-f150,Apex High-Flow Washable Engine Air Filter (F-150 2.7L/3.5L/5.0L),APX-AIR-FIL-F150,2024,Ford,F-150,Lariat,3.5L EcoBoost V6,false,"Fits F-150 (2015+) stock airbox, all engines. Washable, no oiling mess.",Engine Bay / Airbox
gid://shopify/Product/10358754214008,apex-high-flow-engine-air-filter-f150,Apex High-Flow Washable Engine Air Filter (F-150 2.7L/3.5L/5.0L),APX-AIR-FIL-F150,2024,Ford,F-150,XLT,2.7L EcoBoost V6,false,"Fits F-150 (2015+) stock airbox, all engines. Washable, no oiling mess.",Engine Bay / Airbox
gid://shopify/Product/10358754214008,apex-high-flow-engine-air-filter-f150,Apex High-Flow Washable Engine Air Filter (F-150 2.7L/3.5L/5.0L),APX-AIR-FIL-F150,2024,Ford,F-150,Raptor,3.5L High-Output EcoBoost V6,false,"Fits F-150 (2015+) stock airbox, all engines. Washable, no oiling mess.",Engine Bay / Airbox
gid://shopify/Product/10358754214008,apex-high-flow-engine-air-filter-f150,Apex High-Flow Washable Engine Air Filter (F-150 2.7L/3.5L/5.0L),APX-AIR-FIL-F150,2024,Ford,F-150,Platinum,5.0L Ti-VCT V8,false,"Fits F-150 (2015+) stock airbox, all engines. Washable, no oiling mess.",Engine Bay / Airbox
gid://shopify/Product/10358754214009,apex-trailguard-floor-liners-universal,Apex TrailGuard Trim-to-Fit All-Weather Floor Liners (2 rows),APX-LIN-UNIV-FLR,"","","","","",true,"Trim-to-fit for most cars, trucks and SUVs. Cutting guide printed on liner.",Floor / Interior
gid://shopify/Product/10358754214010,apex-towmaster-class4-hitch-f150,Apex TowMaster Class IV Trailer Hitch Receiver (Ford F-150),APX-TOW-HITCH-F150,2020,Ford,F-150,Lariat,3.5L EcoBoost V6,false,"Fits F-150 (2015+). Uses factory mount points, no drilling. Pin & clip included.",Rear Chassis
gid://shopify/Product/10358754214010,apex-towmaster-class4-hitch-f150,Apex TowMaster Class IV Trailer Hitch Receiver (Ford F-150),APX-TOW-HITCH-F150,2020,Ford,F-150,XLT,5.0L Ti-VCT V8,false,"Fits F-150 (2015+). Uses factory mount points, no drilling. Pin & clip included.",Rear Chassis
gid://shopify/Product/10358754214010,apex-towmaster-class4-hitch-f150,Apex TowMaster Class IV Trailer Hitch Receiver (Ford F-150),APX-TOW-HITCH-F150,2021,Ford,F-150,XLT,3.5L PowerBoost Full Hybrid V6,false,"Fits F-150 (2015+). Uses factory mount points, no drilling. Pin & clip included.",Rear Chassis
gid://shopify/Product/10358754214010,apex-towmaster-class4-hitch-f150,Apex TowMaster Class IV Trailer Hitch Receiver (Ford F-150),APX-TOW-HITCH-F150,2022,Ford,F-150,Lariat,3.5L EcoBoost V6,false,"Fits F-150 (2015+). Uses factory mount points, no drilling. Pin & clip included.",Rear Chassis
gid://shopify/Product/10358754214010,apex-towmaster-class4-hitch-f150,Apex TowMaster Class IV Trailer Hitch Receiver (Ford F-150),APX-TOW-HITCH-F150,2023,Ford,F-150,Lariat,3.5L EcoBoost V6,false,"Fits F-150 (2015+). Uses factory mount points, no drilling. Pin & clip included.",Rear Chassis
gid://shopify/Product/10358754214010,apex-towmaster-class4-hitch-f150,Apex TowMaster Class IV Trailer Hitch Receiver (Ford F-150),APX-TOW-HITCH-F150,2023,Ford,F-150,XLT,5.0L Ti-VCT V8,false,"Fits F-150 (2015+). Uses factory mount points, no drilling. Pin & clip included.",Rear Chassis
gid://shopify/Product/10358754214010,apex-towmaster-class4-hitch-f150,Apex TowMaster Class IV Trailer Hitch Receiver (Ford F-150),APX-TOW-HITCH-F150,2024,Ford,F-150,Lariat,3.5L EcoBoost V6,false,"Fits F-150 (2015+). Uses factory mount points, no drilling. Pin & clip included.",Rear Chassis
gid://shopify/Product/10358754214010,apex-towmaster-class4-hitch-f150,Apex TowMaster Class IV Trailer Hitch Receiver (Ford F-150),APX-TOW-HITCH-F150,2024,Ford,F-150,XLT,2.7L EcoBoost V6,false,"Fits F-150 (2015+). Uses factory mount points, no drilling. Pin & clip included.",Rear Chassis
gid://shopify/Product/10358754214010,apex-towmaster-class4-hitch-f150,Apex TowMaster Class IV Trailer Hitch Receiver (Ford F-150),APX-TOW-HITCH-F150,2024,Ford,F-150,Raptor,3.5L High-Output EcoBoost V6,false,"Fits F-150 (2015+). Uses factory mount points, no drilling. Pin & clip included.",Rear Chassis
gid://shopify/Product/10358754214010,apex-towmaster-class4-hitch-f150,Apex TowMaster Class IV Trailer Hitch Receiver (Ford F-150),APX-TOW-HITCH-F150,2024,Ford,F-150,Platinum,5.0L Ti-VCT V8,false,"Fits F-150 (2015+). Uses factory mount points, no drilling. Pin & clip included.",Rear Chassis
gid://shopify/Product/10358754214011,apex-quietstop-rear-pads-4runner,Apex QuietStop Ceramic Rear Brake Pads (Toyota 4Runner),APX-BRK-PAD-RR-4RN,2022,Toyota,4Runner,Limited,4.0L 1GR-FE V6,false,"Rear axle, 4Runner (2010+). Hardware kit included.",Rear Axle
gid://shopify/Product/10358754214011,apex-quietstop-rear-pads-4runner,Apex QuietStop Ceramic Rear Brake Pads (Toyota 4Runner),APX-BRK-PAD-RR-4RN,2023,Toyota,4Runner,TRD Off-Road Premium,4.0L 1GR-FE V6,false,"Rear axle, 4Runner (2010+). Hardware kit included.",Rear Axle
gid://shopify/Product/10358754214011,apex-quietstop-rear-pads-4runner,Apex QuietStop Ceramic Rear Brake Pads (Toyota 4Runner),APX-BRK-PAD-RR-4RN,2024,Toyota,4Runner,TRD Pro,4.0L 1GR-FE V6,false,"Rear axle, 4Runner (2010+). Hardware kit included.",Rear Axle
gid://shopify/Product/10358754214013,apex-ultrabeam-20in-light-bar-universal,Apex UltraBeam 20-Inch Dual-Row LED Light Bar (Universal),APX-LGT-BAR-20-UNIV,"","","","","",true,"Universal mounts: bumpers, racks, grilles. Relay harness + switch included.",Auxiliary / Universal
gid://shopify/Product/10358754214014,apex-trailrunner-leveling-kit-4runner,Apex TrailRunner 2-Inch Front Leveling Kit (Toyota 4Runner),APX-SUSP-LFT-4RN-2IN,2022,Toyota,4Runner,Limited,4.0L 1GR-FE V6,false,"Fits 4Runner (2010+). Front strut spacers, anodized 6061-T6. No new shocks needed.",Front Suspension
gid://shopify/Product/10358754214014,apex-trailrunner-leveling-kit-4runner,Apex TrailRunner 2-Inch Front Leveling Kit (Toyota 4Runner),APX-SUSP-LFT-4RN-2IN,2023,Toyota,4Runner,TRD Off-Road Premium,4.0L 1GR-FE V6,false,"Fits 4Runner (2010+). Front strut spacers, anodized 6061-T6. No new shocks needed.",Front Suspension
gid://shopify/Product/10358754214014,apex-trailrunner-leveling-kit-4runner,Apex TrailRunner 2-Inch Front Leveling Kit (Toyota 4Runner),APX-SUSP-LFT-4RN-2IN,2024,Toyota,4Runner,TRD Pro,4.0L 1GR-FE V6,false,"Fits 4Runner (2010+). Front strut spacers, anodized 6061-T6. No new shocks needed.",Front Suspension
gid://shopify/Product/10358754214015,apex-trailbed-rubber-bed-mat-tacoma,Apex TrailBed Rubber Bed Mat (Toyota Tacoma 5-ft bed),APX-BED-MAT-TAC,2021,Toyota,Tacoma,TRD Off-Road,3.5L V6 DOHC,false,"Fits Tacoma (2016+) 5-ft bed. Custom-molded, no trimming required.",Truck Bed
gid://shopify/Product/10358754214015,apex-trailbed-rubber-bed-mat-tacoma,Apex TrailBed Rubber Bed Mat (Toyota Tacoma 5-ft bed),APX-BED-MAT-TAC,2022,Toyota,Tacoma,SR5,3.5L V6 DOHC,false,"Fits Tacoma (2016+) 5-ft bed. Custom-molded, no trimming required.",Truck Bed
gid://shopify/Product/10358754214015,apex-trailbed-rubber-bed-mat-tacoma,Apex TrailBed Rubber Bed Mat (Toyota Tacoma 5-ft bed),APX-BED-MAT-TAC,2023,Toyota,Tacoma,TRD Sport,3.5L V6 DOHC,false,"Fits Tacoma (2016+) 5-ft bed. Custom-molded, no trimming required.",Truck Bed
gid://shopify/Product/10358754214015,apex-trailbed-rubber-bed-mat-tacoma,Apex TrailBed Rubber Bed Mat (Toyota Tacoma 5-ft bed),APX-BED-MAT-TAC,2024,Toyota,Tacoma,TRD Off-Road,2.4L i-FORCE Turbo I4,false,"Fits Tacoma (2016+) 5-ft bed. Custom-molded, no trimming required.",Truck Bed
gid://shopify/Product/10358754214015,apex-trailbed-rubber-bed-mat-tacoma,Apex TrailBed Rubber Bed Mat (Toyota Tacoma 5-ft bed),APX-BED-MAT-TAC,2024,Toyota,Tacoma,TRD Pro,2.4L i-FORCE MAX Hybrid Turbo I4,false,"Fits Tacoma (2016+) 5-ft bed. Custom-molded, no trimming required.",Truck Bed
gid://shopify/Product/10358754214016,apex-airraid-cai-ram-hemi,Apex AirRaid Cold Air Intake (RAM 1500 5.7L HEMI),APX-CAI-RAM-V8,2022,RAM,1500,Limited,5.7L HEMI V8 with eTorque,false,"Fits RAM 1500 5.7L HEMI (2019+, incl. eTorque). No tune required.",Engine Bay
gid://shopify/Product/10358754214016,apex-airraid-cai-ram-hemi,Apex AirRaid Cold Air Intake (RAM 1500 5.7L HEMI),APX-CAI-RAM-V8,2023,RAM,1500,Rebel,5.7L HEMI V8,false,"Fits RAM 1500 5.7L HEMI (2019+, incl. eTorque). No tune required.",Engine Bay
gid://shopify/Product/10358754214016,apex-airraid-cai-ram-hemi,Apex AirRaid Cold Air Intake (RAM 1500 5.7L HEMI),APX-CAI-RAM-V8,2024,RAM,1500,Laramie,5.7L HEMI V8 with eTorque,false,"Fits RAM 1500 5.7L HEMI (2019+, incl. eTorque). No tune required.",Engine Bay
gid://shopify/Product/10358754214017,apex-stealth-catback-ram-hemi,Apex Stealth 2.75-Inch Stainless Cat-Back Exhaust (RAM 1500 HEMI),APX-EXH-RAM-V8,2022,RAM,1500,Limited,5.7L HEMI V8 with eTorque,false,"Fits RAM 1500 5.7L HEMI (2019+). Bolts to factory flanges, keeps rear sensors.",Exhaust / Undercarriage
gid://shopify/Product/10358754214017,apex-stealth-catback-ram-hemi,Apex Stealth 2.75-Inch Stainless Cat-Back Exhaust (RAM 1500 HEMI),APX-EXH-RAM-V8,2023,RAM,1500,Rebel,5.7L HEMI V8,false,"Fits RAM 1500 5.7L HEMI (2019+). Bolts to factory flanges, keeps rear sensors.",Exhaust / Undercarriage
gid://shopify/Product/10358754214017,apex-stealth-catback-ram-hemi,Apex Stealth 2.75-Inch Stainless Cat-Back Exhaust (RAM 1500 HEMI),APX-EXH-RAM-V8,2024,RAM,1500,Laramie,5.7L HEMI V8 with eTorque,false,"Fits RAM 1500 5.7L HEMI (2019+). Bolts to factory flanges, keeps rear sensors.",Exhaust / Undercarriage
gid://shopify/Product/10358754214018,apex-trailrunner-leveling-ram-25,Apex TrailRunner 2.5-Inch Leveling Kit (RAM 1500 4WD),APX-SUSP-LFT-RAM-25,2022,RAM,1500,Limited,5.7L HEMI V8 with eTorque,false,Fits RAM 1500 4WD (2019+). Front spacers only; alignment required.,Front Suspension
gid://shopify/Product/10358754214018,apex-trailrunner-leveling-ram-25,Apex TrailRunner 2.5-Inch Leveling Kit (RAM 1500 4WD),APX-SUSP-LFT-RAM-25,2023,RAM,1500,Rebel,5.7L HEMI V8,false,Fits RAM 1500 4WD (2019+). Front spacers only; alignment required.,Front Suspension
gid://shopify/Product/10358754214018,apex-trailrunner-leveling-ram-25,Apex TrailRunner 2.5-Inch Leveling Kit (RAM 1500 4WD),APX-SUSP-LFT-RAM-25,2024,RAM,1500,Laramie,5.7L HEMI V8 with eTorque,false,Fits RAM 1500 4WD (2019+). Front spacers only; alignment required.,Front Suspension
gid://shopify/Product/10358754214018,apex-trailrunner-leveling-ram-25,Apex TrailRunner 2.5-Inch Leveling Kit (RAM 1500 4WD),APX-SUSP-LFT-RAM-25,2024,RAM,1500,Big Horn,3.6L Pentastar V6,false,Fits RAM 1500 4WD (2019+). Front spacers only; alignment required.,Front Suspension
gid://shopify/Product/10358754214019,apex-short-ram-intake-civic-15t,Apex RaceWerks Short-Ram Intake (Honda Civic 1.5L Turbo),APX-CAI-CIV-15T,2023,Honda,Civic,Sport Touring,1.5L Turbocharged I4,false,"Fits Civic 1.5L Turbo (2016+, Sedan/Hatchback/Si). No tune required.",Engine Bay
gid://shopify/Product/10358754214019,apex-short-ram-intake-civic-15t,Apex RaceWerks Short-Ram Intake (Honda Civic 1.5L Turbo),APX-CAI-CIV-15T,2024,Honda,Civic,Sport,1.5L Turbocharged I4,false,"Fits Civic 1.5L Turbo (2016+, Sedan/Hatchback/Si). No tune required.",Engine Bay
gid://shopify/Product/10358754214019,apex-short-ram-intake-civic-15t,Apex RaceWerks Short-Ram Intake (Honda Civic 1.5L Turbo),APX-CAI-CIV-15T,2024,Honda,Civic,Si,1.5L Turbocharged High-Output I4,false,"Fits Civic 1.5L Turbo (2016+, Sedan/Hatchback/Si). No tune required.",Engine Bay
gid://shopify/Product/10358754214020,apex-racewerks-lowering-springs-civic,Apex RaceWerks Progressive Lowering Springs (Honda Civic 1.5T),APX-CHP-SPR-CIV,2023,Honda,Civic,Sport Touring,1.5L Turbocharged I4,false,Fits Civic Sedan/Hatchback 1.5T (2016+) incl. Si. Keeps stock shocks within travel limits.,Front & Rear Springs
gid://shopify/Product/10358754214020,apex-racewerks-lowering-springs-civic,Apex RaceWerks Progressive Lowering Springs (Honda Civic 1.5T),APX-CHP-SPR-CIV,2024,Honda,Civic,Sport,1.5L Turbocharged I4,false,Fits Civic Sedan/Hatchback 1.5T (2016+) incl. Si. Keeps stock shocks within travel limits.,Front & Rear Springs
gid://shopify/Product/10358754214020,apex-racewerks-lowering-springs-civic,Apex RaceWerks Progressive Lowering Springs (Honda Civic 1.5T),APX-CHP-SPR-CIV,2024,Honda,Civic,Si,1.5L Turbocharged High-Output I4,false,Fits Civic Sedan/Hatchback 1.5T (2016+) incl. Si. Keeps stock shocks within travel limits.,Front & Rear Springs
gid://shopify/Product/10358754214021,apex-trailguard-crossbars-outback,Apex TrailGuard Aero Crossbars (Subaru Outback),APX-EXT-RACK-OUT,2023,Subaru,Outback,Limited,2.5L BOXER I4,false,Fits Outback (2020+) factory fixed points. Load-rated 165 lb dynamic.,Roof Rails
gid://shopify/Product/10358754214021,apex-trailguard-crossbars-outback,Apex TrailGuard Aero Crossbars (Subaru Outback),APX-EXT-RACK-OUT,2024,Subaru,Outback,Wilderness,2.4L Turbo BOXER I4,false,Fits Outback (2020+) factory fixed points. Load-rated 165 lb dynamic.,Roof Rails
gid://shopify/Product/10358754214022,apex-quietstop-pads-outback,"Apex QuietStop Ceramic Brake Pads (Subaru Outback, front + rear)",APX-BRK-PAD-OUT,2023,Subaru,Outback,Limited,2.5L BOXER I4,false,"Fits Outback (2015+), front and rear axles. Hardware included.",Front & Rear Axles
gid://shopify/Product/10358754214022,apex-quietstop-pads-outback,"Apex QuietStop Ceramic Brake Pads (Subaru Outback, front + rear)",APX-BRK-PAD-OUT,2024,Subaru,Outback,Wilderness,2.4L Turbo BOXER I4,false,"Fits Outback (2015+), front and rear axles. Hardware included.",Front & Rear Axles
gid://shopify/Product/10358754214023,apex-stage2-cai-bronco-27,Apex Stage-2 Cold Air Intake (Ford Bronco 2.7L EcoBoost),APX-CAI-BRN-27,2024,Ford,Bronco,Badlands,2.7L EcoBoost V6,false,Fits Bronco 2.7L EcoBoost (2021+). Hydro-shield prefilter included.,Engine Bay
gid://shopify/Product/10358754214023,apex-stage2-cai-bronco-27,Apex Stage-2 Cold Air Intake (Ford Bronco 2.7L EcoBoost),APX-CAI-BRN-27,2024,Ford,Bronco,Wildtrak,2.7L EcoBoost V6,false,Fits Bronco 2.7L EcoBoost (2021+). Hydro-shield prefilter included.,Engine Bay
gid://shopify/Product/10358754214024,apex-ultrabeam-pod-kit-bronco,Apex UltraBeam 6-Pod Roof Light Kit (Ford Bronco),APX-LGT-POD-BRN,2023,Ford,Bronco,Outer Banks,2.3L EcoBoost I4,false,Fits Bronco (2021+) factory roof rack rails. Harness and switch included.,Roof Rack
gid://shopify/Product/10358754214024,apex-ultrabeam-pod-kit-bronco,Apex UltraBeam 6-Pod Roof Light Kit (Ford Bronco),APX-LGT-POD-BRN,2024,Ford,Bronco,Badlands,2.7L EcoBoost V6,false,Fits Bronco (2021+) factory roof rack rails. Harness and switch included.,Roof Rack
gid://shopify/Product/10358754214024,apex-ultrabeam-pod-kit-bronco,Apex UltraBeam 6-Pod Roof Light Kit (Ford Bronco),APX-LGT-POD-BRN,2024,Ford,Bronco,Wildtrak,2.7L EcoBoost V6,false,Fits Bronco (2021+) factory roof rack rails. Harness and switch included.,Roof Rack
gid://shopify/Product/10358754214025,apex-towmaster-hitch-silverado,Apex TowMaster Class IV Trailer Hitch (Chevrolet Silverado 1500),APX-TOW-HITCH-SLV,2020,Chevrolet,Silverado 1500,LT Trail Boss,5.3L EcoTec3 V8,false,Fits Silverado 1500 (2014+). Pin & clip included; no drilling.,Rear Chassis
gid://shopify/Product/10358754214025,apex-towmaster-hitch-silverado,Apex TowMaster Class IV Trailer Hitch (Chevrolet Silverado 1500),APX-TOW-HITCH-SLV,2022,Chevrolet,Silverado 1500,Custom,5.3L EcoTec3 V8,false,Fits Silverado 1500 (2014+). Pin & clip included; no drilling.,Rear Chassis
gid://shopify/Product/10358754214025,apex-towmaster-hitch-silverado,Apex TowMaster Class IV Trailer Hitch (Chevrolet Silverado 1500),APX-TOW-HITCH-SLV,2023,Chevrolet,Silverado 1500,LT,2.7L TurboMax I4,false,Fits Silverado 1500 (2014+). Pin & clip included; no drilling.,Rear Chassis
gid://shopify/Product/10358754214025,apex-towmaster-hitch-silverado,Apex TowMaster Class IV Trailer Hitch (Chevrolet Silverado 1500),APX-TOW-HITCH-SLV,2024,Chevrolet,Silverado 1500,LTZ,6.2L EcoTec3 V8,false,Fits Silverado 1500 (2014+). Pin & clip included; no drilling.,Rear Chassis
gid://shopify/Product/10358754214025,apex-towmaster-hitch-silverado,Apex TowMaster Class IV Trailer Hitch (Chevrolet Silverado 1500),APX-TOW-HITCH-SLV,2024,Chevrolet,Silverado 1500,RST,5.3L EcoTec3 V8,false,Fits Silverado 1500 (2014+). Pin & clip included; no drilling.,Rear Chassis
gid://shopify/Product/10358754214025,apex-towmaster-hitch-silverado,Apex TowMaster Class IV Trailer Hitch (Chevrolet Silverado 1500),APX-TOW-HITCH-SLV,2024,Chevrolet,Silverado 1500,ZR2,3.0L Duramax Turbo-Diesel I6,false,Fits Silverado 1500 (2014+). Pin & clip included; no drilling.,Rear Chassis
gid://shopify/Product/10358754214026,apex-slotted-front-rotors-mustang-gt,Apex Pro Slotted Front Rotors (Mustang GT / Mach 1),APX-BRK-ROT-MST,2022,Ford,Mustang,Mach 1,5.0L Coyote V8,false,Fits Mustang 5.0L V8 (2015+). Sold as a pair; pads sold separately.,Front Axle
gid://shopify/Product/10358754214026,apex-slotted-front-rotors-mustang-gt,Apex Pro Slotted Front Rotors (Mustang GT / Mach 1),APX-BRK-ROT-MST,2024,Ford,Mustang,GT Premium,5.0L Coyote V8,false,Fits Mustang 5.0L V8 (2015+). Sold as a pair; pads sold separately.,Front Axle
gid://shopify/Product/10358754214026,apex-slotted-front-rotors-mustang-gt,Apex Pro Slotted Front Rotors (Mustang GT / Mach 1),APX-BRK-ROT-MST,2024,Ford,Mustang,Dark Horse,5.0L Modified Coyote V8,false,Fits Mustang 5.0L V8 (2015+). Sold as a pair; pads sold separately.,Front Axle
gid://shopify/Product/10358754214027,apex-trailrunner-rear-shocks-tacoma,"Apex TrailRunner Rear Shocks (Toyota Tacoma 4WD, pair)",APX-SUSP-SHCK-TAC,2021,Toyota,Tacoma,TRD Off-Road,3.5L V6 DOHC,false,"Rear pair, Tacoma 4WD (2016+). Fits stock or lifted ride heights 0–3 in.",Rear Suspension
gid://shopify/Product/10358754214027,apex-trailrunner-rear-shocks-tacoma,"Apex TrailRunner Rear Shocks (Toyota Tacoma 4WD, pair)",APX-SUSP-SHCK-TAC,2022,Toyota,Tacoma,SR5,3.5L V6 DOHC,false,"Rear pair, Tacoma 4WD (2016+). Fits stock or lifted ride heights 0–3 in.",Rear Suspension
gid://shopify/Product/10358754214027,apex-trailrunner-rear-shocks-tacoma,"Apex TrailRunner Rear Shocks (Toyota Tacoma 4WD, pair)",APX-SUSP-SHCK-TAC,2023,Toyota,Tacoma,TRD Sport,3.5L V6 DOHC,false,"Rear pair, Tacoma 4WD (2016+). Fits stock or lifted ride heights 0–3 in.",Rear Suspension
gid://shopify/Product/10358754214027,apex-trailrunner-rear-shocks-tacoma,"Apex TrailRunner Rear Shocks (Toyota Tacoma 4WD, pair)",APX-SUSP-SHCK-TAC,2024,Toyota,Tacoma,TRD Off-Road,2.4L i-FORCE Turbo I4,false,"Rear pair, Tacoma 4WD (2016+). Fits stock or lifted ride heights 0–3 in.",Rear Suspension
gid://shopify/Product/10358754214027,apex-trailrunner-rear-shocks-tacoma,"Apex TrailRunner Rear Shocks (Toyota Tacoma 4WD, pair)",APX-SUSP-SHCK-TAC,2024,Toyota,Tacoma,TRD Pro,2.4L i-FORCE MAX Hybrid Turbo I4,false,"Rear pair, Tacoma 4WD (2016+). Fits stock or lifted ride heights 0–3 in.",Rear Suspension
